orignal_video_path,fake_video_path,original_label,fake_label,pair_id
faceframes\real\video726.mp4,faceframes\fake\fakevideo726.mp4,1,0,video726
faceframes\real\video727.mp4,faceframes\fake\fakevideo727.mp4,1,0,video727
faceframes\real\video728.mp4,faceframes\fake\fakevideo728.mp4,1,0,video728
faceframes\real\video729.mp4,faceframes\fake\fakevideo729.mp4,1,0,video729
faceframes\real\video73.mp4,faceframes\fake\fakevideo73.mp4,1,0,video73
faceframes\real\video730.mp4,faceframes\fake\fakevideo730.mp4,1,0,video730
faceframes\real\video731.mp4,faceframes\fake\fakevideo731.mp4,1,0,video731
faceframes\real\video732.mp4,faceframes\fake\fakevideo732.mp4,1,0,video732
faceframes\real\video733.mp4,faceframes\fake\fakevideo733.mp4,1,0,video733
faceframes\real\video734.mp4,faceframes\fake\fakevideo734.mp4,1,0,video734
faceframes\real\video735.mp4,faceframes\fake\fakevideo735.mp4,1,0,video735
faceframes\real\video736.mp4,faceframes\fake\fakevideo736.mp4,1,0,video736
faceframes\real\video737.mp4,faceframes\fake\fakevideo737.mp4,1,0,video737
faceframes\real\video738.mp4,faceframes\fake\fakevideo738.mp4,1,0,video738
faceframes\real\video739.mp4,faceframes\fake\fakevideo739.mp4,1,0,video739
faceframes\real\video74.mp4,faceframes\fake\fakevideo74.mp4,1,0,video74
faceframes\real\video740.mp4,faceframes\fake\fakevideo740.mp4,1,0,video740
faceframes\real\video741.mp4,faceframes\fake\fakevideo741.mp4,1,0,video741
faceframes\real\video742.mp4,faceframes\fake\fakevideo742.mp4,1,0,video742
faceframes\real\video743.mp4,faceframes\fake\fakevideo743.mp4,1,0,video743
faceframes\real\video744.mp4,faceframes\fake\fakevideo744.mp4,1,0,video744
faceframes\real\video745.mp4,faceframes\fake\fakevideo745.mp4,1,0,video745
faceframes\real\video746.mp4,faceframes\fake\fakevideo746.mp4,1,0,video746
faceframes\real\video747.mp4,faceframes\fake\fakevideo747.mp4,1,0,video747
faceframes\real\video748.mp4,faceframes\fake\fakevideo748.mp4,1,0,video748
faceframes\real\video749.mp4,faceframes\fake\fakevideo749.mp4,1,0,video749
faceframes\real\video75.mp4,faceframes\fake\fakevideo75.mp4,1,0,video75
faceframes\real\video750.mp4,faceframes\fake\fakevideo750.mp4,1,0,video750
faceframes\real\video751.mp4,faceframes\fake\fakevideo751.mp4,1,0,video751
faceframes\real\video752.mp4,faceframes\fake\fakevideo752.mp4,1,0,video752
faceframes\real\video753.mp4,faceframes\fake\fakevideo753.mp4,1,0,video753
faceframes\real\video754.mp4,faceframes\fake\fakevideo754.mp4,1,0,video754
faceframes\real\video755.mp4,faceframes\fake\fakevideo755.mp4,1,0,video755
faceframes\real\video756.mp4,faceframes\fake\fakevideo756.mp4,1,0,video756
faceframes\real\video757.mp4,faceframes\fake\fakevideo757.mp4,1,0,video757
faceframes\real\video758.mp4,faceframes\fake\fakevideo758.mp4,1,0,video758
faceframes\real\video759.mp4,faceframes\fake\fakevideo759.mp4,1,0,video759
faceframes\real\video76.mp4,faceframes\fake\fakevideo76.mp4,1,0,video76
faceframes\real\video760.mp4,faceframes\fake\fakevideo760.mp4,1,0,video760
faceframes\real\video761.mp4,faceframes\fake\fakevideo761.mp4,1,0,video761
faceframes\real\video762.mp4,faceframes\fake\fakevideo762.mp4,1,0,video762
faceframes\real\video763.mp4,faceframes\fake\fakevideo763.mp4,1,0,video763
faceframes\real\video764.mp4,faceframes\fake\fakevideo764.mp4,1,0,video764
faceframes\real\video765.mp4,faceframes\fake\fakevideo765.mp4,1,0,video765
faceframes\real\video766.mp4,faceframes\fake\fakevideo766.mp4,1,0,video766
faceframes\real\video767.mp4,faceframes\fake\fakevideo767.mp4,1,0,video767
faceframes\real\video768.mp4,faceframes\fake\fakevideo768.mp4,1,0,video768
faceframes\real\video769.mp4,faceframes\fake\fakevideo769.mp4,1,0,video769
faceframes\real\video77.mp4,faceframes\fake\fakevideo77.mp4,1,0,video77
faceframes\real\video770.mp4,faceframes\fake\fakevideo770.mp4,1,0,video770
faceframes\real\video771.mp4,faceframes\fake\fakevideo771.mp4,1,0,video771
faceframes\real\video772.mp4,faceframes\fake\fakevideo772.mp4,1,0,video772
faceframes\real\video773.mp4,faceframes\fake\fakevideo773.mp4,1,0,video773
faceframes\real\video774.mp4,faceframes\fake\fakevideo774.mp4,1,0,video774
faceframes\real\video775.mp4,faceframes\fake\fakevideo775.mp4,1,0,video775
faceframes\real\video776.mp4,faceframes\fake\fakevideo776.mp4,1,0,video776
faceframes\real\video777.mp4,faceframes\fake\fakevideo777.mp4,1,0,video777
faceframes\real\video778.mp4,faceframes\fake\fakevideo778.mp4,1,0,video778
faceframes\real\video779.mp4,faceframes\fake\fakevideo779.mp4,1,0,video779
faceframes\real\video78.mp4,faceframes\fake\fakevideo78.mp4,1,0,video78
faceframes\real\video780.mp4,faceframes\fake\fakevideo780.mp4,1,0,video780
faceframes\real\video781.mp4,faceframes\fake\fakevideo781.mp4,1,0,video781
faceframes\real\video782.mp4,faceframes\fake\fakevideo782.mp4,1,0,video782
faceframes\real\video783.mp4,faceframes\fake\fakevideo783.mp4,1,0,video783
faceframes\real\video784.mp4,faceframes\fake\fakevideo784.mp4,1,0,video784
faceframes\real\video785.mp4,faceframes\fake\fakevideo785.mp4,1,0,video785
faceframes\real\video786.mp4,faceframes\fake\fakevideo786.mp4,1,0,video786
faceframes\real\video787.mp4,faceframes\fake\fakevideo787.mp4,1,0,video787
faceframes\real\video788.mp4,faceframes\fake\fakevideo788.mp4,1,0,video788
faceframes\real\video789.mp4,faceframes\fake\fakevideo789.mp4,1,0,video789
faceframes\real\video79.mp4,faceframes\fake\fakevideo79.mp4,1,0,video79
faceframes\real\video790.mp4,faceframes\fake\fakevideo790.mp4,1,0,video790
faceframes\real\video791.mp4,faceframes\fake\fakevideo791.mp4,1,0,video791
faceframes\real\video792.mp4,faceframes\fake\fakevideo792.mp4,1,0,video792
faceframes\real\video793.mp4,faceframes\fake\fakevideo793.mp4,1,0,video793
faceframes\real\video794.mp4,faceframes\fake\fakevideo794.mp4,1,0,video794
faceframes\real\video795.mp4,faceframes\fake\fakevideo795.mp4,1,0,video795
faceframes\real\video796.mp4,faceframes\fake\fakevideo796.mp4,1,0,video796
faceframes\real\video797.mp4,faceframes\fake\fakevideo797.mp4,1,0,video797
faceframes\real\video798.mp4,faceframes\fake\fakevideo798.mp4,1,0,video798
faceframes\real\video799.mp4,faceframes\fake\fakevideo799.mp4,1,0,video799
faceframes\real\video8.mp4,faceframes\fake\fakevideo8.mp4,1,0,video8
faceframes\real\video80.mp4,faceframes\fake\fakevideo80.mp4,1,0,video80
faceframes\real\video800.mp4,faceframes\fake\fakevideo800.mp4,1,0,video800
faceframes\real\video801.mp4,faceframes\fake\fakevideo801.mp4,1,0,video801
faceframes\real\video802.mp4,faceframes\fake\fakevideo802.mp4,1,0,video802
faceframes\real\video803.mp4,faceframes\fake\fakevideo803.mp4,1,0,video803
faceframes\real\video804.mp4,faceframes\fake\fakevideo804.mp4,1,0,video804
faceframes\real\video805.mp4,faceframes\fake\fakevideo805.mp4,1,0,video805
faceframes\real\video806.mp4,faceframes\fake\fakevideo806.mp4,1,0,video806
faceframes\real\video807.mp4,faceframes\fake\fakevideo807.mp4,1,0,video807
faceframes\real\video808.mp4,faceframes\fake\fakevideo808.mp4,1,0,video808
faceframes\real\video809.mp4,faceframes\fake\fakevideo809.mp4,1,0,video809
faceframes\real\video81.mp4,faceframes\fake\fakevideo81.mp4,1,0,video81
faceframes\real\video810.mp4,faceframes\fake\fakevideo810.mp4,1,0,video810
faceframes\real\video811.mp4,faceframes\fake\fakevideo811.mp4,1,0,video811
faceframes\real\video812.mp4,faceframes\fake\fakevideo812.mp4,1,0,video812
faceframes\real\video813.mp4,faceframes\fake\fakevideo813.mp4,1,0,video813
faceframes\real\video814.mp4,faceframes\fake\fakevideo814.mp4,1,0,video814
faceframes\real\video815.mp4,faceframes\fake\fakevideo815.mp4,1,0,video815
faceframes\real\video816.mp4,faceframes\fake\fakevideo816.mp4,1,0,video816
faceframes\real\video817.mp4,faceframes\fake\fakevideo817.mp4,1,0,video817
faceframes\real\video818.mp4,faceframes\fake\fakevideo818.mp4,1,0,video818
faceframes\real\video819.mp4,faceframes\fake\fakevideo819.mp4,1,0,video819
faceframes\real\video82.mp4,faceframes\fake\fakevideo82.mp4,1,0,video82
faceframes\real\video820.mp4,faceframes\fake\fakevideo820.mp4,1,0,video820
faceframes\real\video821.mp4,faceframes\fake\fakevideo821.mp4,1,0,video821
faceframes\real\video822.mp4,faceframes\fake\fakevideo822.mp4,1,0,video822
faceframes\real\video823.mp4,faceframes\fake\fakevideo823.mp4,1,0,video823
faceframes\real\video824.mp4,faceframes\fake\fakevideo824.mp4,1,0,video824
faceframes\real\video825.mp4,faceframes\fake\fakevideo825.mp4,1,0,video825
faceframes\real\video826.mp4,faceframes\fake\fakevideo826.mp4,1,0,video826
faceframes\real\video827.mp4,faceframes\fake\fakevideo827.mp4,1,0,video827
faceframes\real\video828.mp4,faceframes\fake\fakevideo828.mp4,1,0,video828
faceframes\real\video829.mp4,faceframes\fake\fakevideo829.mp4,1,0,video829
faceframes\real\video83.mp4,faceframes\fake\fakevideo83.mp4,1,0,video83
faceframes\real\video830.mp4,faceframes\fake\fakevideo830.mp4,1,0,video830
faceframes\real\video831.mp4,faceframes\fake\fakevideo831.mp4,1,0,video831
faceframes\real\video832.mp4,faceframes\fake\fakevideo832.mp4,1,0,video832
faceframes\real\video833.mp4,faceframes\fake\fakevideo833.mp4,1,0,video833
faceframes\real\video834.mp4,faceframes\fake\fakevideo834.mp4,1,0,video834
faceframes\real\video835.mp4,faceframes\fake\fakevideo835.mp4,1,0,video835
faceframes\real\video836.mp4,faceframes\fake\fakevideo836.mp4,1,0,video836
faceframes\real\video837.mp4,faceframes\fake\fakevideo837.mp4,1,0,video837
faceframes\real\video838.mp4,faceframes\fake\fakevideo838.mp4,1,0,video838
faceframes\real\video839.mp4,faceframes\fake\fakevideo839.mp4,1,0,video839
faceframes\real\video84.mp4,faceframes\fake\fakevideo84.mp4,1,0,video84
faceframes\real\video840.mp4,faceframes\fake\fakevideo840.mp4,1,0,video840
faceframes\real\video841.mp4,faceframes\fake\fakevideo841.mp4,1,0,video841
faceframes\real\video842.mp4,faceframes\fake\fakevideo842.mp4,1,0,video842
faceframes\real\video843.mp4,faceframes\fake\fakevideo843.mp4,1,0,video843
faceframes\real\video844.mp4,faceframes\fake\fakevideo844.mp4,1,0,video844
faceframes\real\video845.mp4,faceframes\fake\fakevideo845.mp4,1,0,video845
faceframes\real\video846.mp4,faceframes\fake\fakevideo846.mp4,1,0,video846
faceframes\real\video847.mp4,faceframes\fake\fakevideo847.mp4,1,0,video847
faceframes\real\video848.mp4,faceframes\fake\fakevideo848.mp4,1,0,video848
faceframes\real\video849.mp4,faceframes\fake\fakevideo849.mp4,1,0,video849
faceframes\real\video85.mp4,faceframes\fake\fakevideo85.mp4,1,0,video85
faceframes\real\video850.mp4,faceframes\fake\fakevideo850.mp4,1,0,video850
faceframes\real\video851.mp4,faceframes\fake\fakevideo851.mp4,1,0,video851
faceframes\real\video852.mp4,faceframes\fake\fakevideo852.mp4,1,0,video852
faceframes\real\video853.mp4,faceframes\fake\fakevideo853.mp4,1,0,video853
faceframes\real\video854.mp4,faceframes\fake\fakevideo854.mp4,1,0,video854
faceframes\real\video855.mp4,faceframes\fake\fakevideo855.mp4,1,0,video855
faceframes\real\video856.mp4,faceframes\fake\fakevideo856.mp4,1,0,video856
faceframes\real\video857.mp4,faceframes\fake\fakevideo857.mp4,1,0,video857
faceframes\real\video858.mp4,faceframes\fake\fakevideo858.mp4,1,0,video858
faceframes\real\video859.mp4,faceframes\fake\fakevideo859.mp4,1,0,video859
faceframes\real\video86.mp4,faceframes\fake\fakevideo86.mp4,1,0,video86
faceframes\real\video860.mp4,faceframes\fake\fakevideo860.mp4,1,0,video860
faceframes\real\video861.mp4,faceframes\fake\fakevideo861.mp4,1,0,video861
faceframes\real\video862.mp4,faceframes\fake\fakevideo862.mp4,1,0,video862
faceframes\real\video863.mp4,faceframes\fake\fakevideo863.mp4,1,0,video863
faceframes\real\video864.mp4,faceframes\fake\fakevideo864.mp4,1,0,video864
faceframes\real\video865.mp4,faceframes\fake\fakevideo865.mp4,1,0,video865
faceframes\real\video866.mp4,faceframes\fake\fakevideo866.mp4,1,0,video866
faceframes\real\video867.mp4,faceframes\fake\fakevideo867.mp4,1,0,video867
faceframes\real\video868.mp4,faceframes\fake\fakevideo868.mp4,1,0,video868
faceframes\real\video869.mp4,faceframes\fake\fakevideo869.mp4,1,0,video869
faceframes\real\video87.mp4,faceframes\fake\fakevideo87.mp4,1,0,video87
faceframes\real\video870.mp4,faceframes\fake\fakevideo870.mp4,1,0,video870
faceframes\real\video871.mp4,faceframes\fake\fakevideo871.mp4,1,0,video871
faceframes\real\video872.mp4,faceframes\fake\fakevideo872.mp4,1,0,video872
faceframes\real\video873.mp4,faceframes\fake\fakevideo873.mp4,1,0,video873
faceframes\real\video874.mp4,faceframes\fake\fakevideo874.mp4,1,0,video874
faceframes\real\video875.mp4,faceframes\fake\fakevideo875.mp4,1,0,video875
faceframes\real\video876.mp4,faceframes\fake\fakevideo876.mp4,1,0,video876
faceframes\real\video877.mp4,faceframes\fake\fakevideo877.mp4,1,0,video877
faceframes\real\video878.mp4,faceframes\fake\fakevideo878.mp4,1,0,video878
faceframes\real\video879.mp4,faceframes\fake\fakevideo879.mp4,1,0,video879
faceframes\real\video88.mp4,faceframes\fake\fakevideo88.mp4,1,0,video88
faceframes\real\video880.mp4,faceframes\fake\fakevideo880.mp4,1,0,video880
faceframes\real\video881.mp4,faceframes\fake\fakevideo881.mp4,1,0,video881
faceframes\real\video882.mp4,faceframes\fake\fakevideo882.mp4,1,0,video882
faceframes\real\video883.mp4,faceframes\fake\fakevideo883.mp4,1,0,video883
faceframes\real\video884.mp4,faceframes\fake\fakevideo884.mp4,1,0,video884
faceframes\real\video885.mp4,faceframes\fake\fakevideo885.mp4,1,0,video885
faceframes\real\video886.mp4,faceframes\fake\fakevideo886.mp4,1,0,video886
faceframes\real\video887.mp4,faceframes\fake\fakevideo887.mp4,1,0,video887
faceframes\real\video888.mp4,faceframes\fake\fakevideo888.mp4,1,0,video888
faceframes\real\video889.mp4,faceframes\fake\fakevideo889.mp4,1,0,video889
faceframes\real\video89.mp4,faceframes\fake\fakevideo89.mp4,1,0,video89
faceframes\real\video890.mp4,faceframes\fake\fakevideo890.mp4,1,0,video890
faceframes\real\video891.mp4,faceframes\fake\fakevideo891.mp4,1,0,video891
faceframes\real\video892.mp4,faceframes\fake\fakevideo892.mp4,1,0,video892
faceframes\real\video893.mp4,faceframes\fake\fakevideo893.mp4,1,0,video893
faceframes\real\video894.mp4,faceframes\fake\fakevideo894.mp4,1,0,video894
faceframes\real\video895.mp4,faceframes\fake\fakevideo895.mp4,1,0,video895
faceframes\real\video896.mp4,faceframes\fake\fakevideo896.mp4,1,0,video896
faceframes\real\video897.mp4,faceframes\fake\fakevideo897.mp4,1,0,video897
faceframes\real\video898.mp4,faceframes\fake\fakevideo898.mp4,1,0,video898
faceframes\real\video899.mp4,faceframes\fake\fakevideo899.mp4,1,0,video899
faceframes\real\video9.mp4,faceframes\fake\fakevideo9.mp4,1,0,video9
faceframes\real\video90.mp4,faceframes\fake\fakevideo90.mp4,1,0,video90
faceframes\real\video900.mp4,faceframes\fake\fakevideo900.mp4,1,0,video900
faceframes\real\video901.mp4,faceframes\fake\fakevideo901.mp4,1,0,video901
faceframes\real\video902.mp4,faceframes\fake\fakevideo902.mp4,1,0,video902
faceframes\real\video903.mp4,faceframes\fake\fakevideo903.mp4,1,0,video903
faceframes\real\video904.mp4,faceframes\fake\fakevideo904.mp4,1,0,video904
faceframes\real\video905.mp4,faceframes\fake\fakevideo905.mp4,1,0,video905
faceframes\real\video906.mp4,faceframes\fake\fakevideo906.mp4,1,0,video906
faceframes\real\video907.mp4,faceframes\fake\fakevideo907.mp4,1,0,video907
faceframes\real\video908.mp4,faceframes\fake\fakevideo908.mp4,1,0,video908
faceframes\real\video909.mp4,faceframes\fake\fakevideo909.mp4,1,0,video909
faceframes\real\video91.mp4,faceframes\fake\fakevideo91.mp4,1,0,video91
faceframes\real\video910.mp4,faceframes\fake\fakevideo910.mp4,1,0,video910
faceframes\real\video911.mp4,faceframes\fake\fakevideo911.mp4,1,0,video911
faceframes\real\video912.mp4,faceframes\fake\fakevideo912.mp4,1,0,video912
faceframes\real\video913.mp4,faceframes\fake\fakevideo913.mp4,1,0,video913
faceframes\real\video914.mp4,faceframes\fake\fakevideo914.mp4,1,0,video914
faceframes\real\video915.mp4,faceframes\fake\fakevideo915.mp4,1,0,video915
faceframes\real\video916.mp4,faceframes\fake\fakevideo916.mp4,1,0,video916
faceframes\real\video917.mp4,faceframes\fake\fakevideo917.mp4,1,0,video917
faceframes\real\video918.mp4,faceframes\fake\fakevideo918.mp4,1,0,video918
faceframes\real\video919.mp4,faceframes\fake\fakevideo919.mp4,1,0,video919
faceframes\real\video92.mp4,faceframes\fake\fakevideo92.mp4,1,0,video92
faceframes\real\video920.mp4,faceframes\fake\fakevideo920.mp4,1,0,video920
faceframes\real\video921.mp4,faceframes\fake\fakevideo921.mp4,1,0,video921
faceframes\real\video922.mp4,faceframes\fake\fakevideo922.mp4,1,0,video922
faceframes\real\video923.mp4,faceframes\fake\fakevideo923.mp4,1,0,video923
faceframes\real\video924.mp4,faceframes\fake\fakevideo924.mp4,1,0,video924
faceframes\real\video925.mp4,faceframes\fake\fakevideo925.mp4,1,0,video925
faceframes\real\video926.mp4,faceframes\fake\fakevideo926.mp4,1,0,video926
faceframes\real\video927.mp4,faceframes\fake\fakevideo927.mp4,1,0,video927
faceframes\real\video928.mp4,faceframes\fake\fakevideo928.mp4,1,0,video928
faceframes\real\video929.mp4,faceframes\fake\fakevideo929.mp4,1,0,video929
faceframes\real\video93.mp4,faceframes\fake\fakevideo93.mp4,1,0,video93
faceframes\real\video930.mp4,faceframes\fake\fakevideo930.mp4,1,0,video930
faceframes\real\video931.mp4,faceframes\fake\fakevideo931.mp4,1,0,video931
faceframes\real\video932.mp4,faceframes\fake\fakevideo932.mp4,1,0,video932
faceframes\real\video933.mp4,faceframes\fake\fakevideo933.mp4,1,0,video933
faceframes\real\video934.mp4,faceframes\fake\fakevideo934.mp4,1,0,video934
faceframes\real\video935.mp4,faceframes\fake\fakevideo935.mp4,1,0,video935
faceframes\real\video936.mp4,faceframes\fake\fakevideo936.mp4,1,0,video936
faceframes\real\video937.mp4,faceframes\fake\fakevideo937.mp4,1,0,video937
faceframes\real\video938.mp4,faceframes\fake\fakevideo938.mp4,1,0,video938
faceframes\real\video939.mp4,faceframes\fake\fakevideo939.mp4,1,0,video939
faceframes\real\video94.mp4,faceframes\fake\fakevideo94.mp4,1,0,video94
faceframes\real\video940.mp4,faceframes\fake\fakevideo940.mp4,1,0,video940
faceframes\real\video941.mp4,faceframes\fake\fakevideo941.mp4,1,0,video941
faceframes\real\video942.mp4,faceframes\fake\fakevideo942.mp4,1,0,video942
faceframes\real\video943.mp4,faceframes\fake\fakevideo943.mp4,1,0,video943
faceframes\real\video944.mp4,faceframes\fake\fakevideo944.mp4,1,0,video944
faceframes\real\video945.mp4,faceframes\fake\fakevideo945.mp4,1,0,video945
faceframes\real\video946.mp4,faceframes\fake\fakevideo946.mp4,1,0,video946
faceframes\real\video947.mp4,faceframes\fake\fakevideo947.mp4,1,0,video947
faceframes\real\video948.mp4,faceframes\fake\fakevideo948.mp4,1,0,video948
faceframes\real\video949.mp4,faceframes\fake\fakevideo949.mp4,1,0,video949
faceframes\real\video95.mp4,faceframes\fake\fakevideo95.mp4,1,0,video95
faceframes\real\video950.mp4,faceframes\fake\fakevideo950.mp4,1,0,video950
faceframes\real\video951.mp4,faceframes\fake\fakevideo951.mp4,1,0,video951
faceframes\real\video952.mp4,faceframes\fake\fakevideo952.mp4,1,0,video952
faceframes\real\video953.mp4,faceframes\fake\fakevideo953.mp4,1,0,video953
faceframes\real\video954.mp4,faceframes\fake\fakevideo954.mp4,1,0,video954
faceframes\real\video955.mp4,faceframes\fake\fakevideo955.mp4,1,0,video955
faceframes\real\video956.mp4,faceframes\fake\fakevideo956.mp4,1,0,video956
faceframes\real\video957.mp4,faceframes\fake\fakevideo957.mp4,1,0,video957
faceframes\real\video958.mp4,faceframes\fake\fakevideo958.mp4,1,0,video958
faceframes\real\video959.mp4,faceframes\fake\fakevideo959.mp4,1,0,video959
faceframes\real\video96.mp4,faceframes\fake\fakevideo96.mp4,1,0,video96
faceframes\real\video960.mp4,faceframes\fake\fakevideo960.mp4,1,0,video960
faceframes\real\video961.mp4,faceframes\fake\fakevideo961.mp4,1,0,video961
faceframes\real\video962.mp4,faceframes\fake\fakevideo962.mp4,1,0,video962
faceframes\real\video963.mp4,faceframes\fake\fakevideo963.mp4,1,0,video963
faceframes\real\video964.mp4,faceframes\fake\fakevideo964.mp4,1,0,video964
faceframes\real\video965.mp4,faceframes\fake\fakevideo965.mp4,1,0,video965
faceframes\real\video966.mp4,faceframes\fake\fakevideo966.mp4,1,0,video966
faceframes\real\video967.mp4,faceframes\fake\fakevideo967.mp4,1,0,video967
faceframes\real\video968.mp4,faceframes\fake\fakevideo968.mp4,1,0,video968
faceframes\real\video969.mp4,faceframes\fake\fakevideo969.mp4,1,0,video969
faceframes\real\video97.mp4,faceframes\fake\fakevideo97.mp4,1,0,video97
faceframes\real\video970.mp4,faceframes\fake\fakevideo970.mp4,1,0,video970
faceframes\real\video971.mp4,faceframes\fake\fakevideo971.mp4,1,0,video971
faceframes\real\video972.mp4,faceframes\fake\fakevideo972.mp4,1,0,video972
faceframes\real\video973.mp4,faceframes\fake\fakevideo973.mp4,1,0,video973
faceframes\real\video974.mp4,faceframes\fake\fakevideo974.mp4,1,0,video974
faceframes\real\video975.mp4,faceframes\fake\fakevideo975.mp4,1,0,video975
faceframes\real\video976.mp4,faceframes\fake\fakevideo976.mp4,1,0,video976
faceframes\real\video977.mp4,faceframes\fake\fakevideo977.mp4,1,0,video977
faceframes\real\video978.mp4,faceframes\fake\fakevideo978.mp4,1,0,video978
faceframes\real\video979.mp4,faceframes\fake\fakevideo979.mp4,1,0,video979
faceframes\real\video98.mp4,faceframes\fake\fakevideo98.mp4,1,0,video98
faceframes\real\video980.mp4,faceframes\fake\fakevideo980.mp4,1,0,video980
faceframes\real\video981.mp4,faceframes\fake\fakevideo981.mp4,1,0,video981
faceframes\real\video982.mp4,faceframes\fake\fakevideo982.mp4,1,0,video982
faceframes\real\video983.mp4,faceframes\fake\fakevideo983.mp4,1,0,video983
faceframes\real\video984.mp4,faceframes\fake\fakevideo984.mp4,1,0,video984
faceframes\real\video985.mp4,faceframes\fake\fakevideo985.mp4,1,0,video985
faceframes\real\video986.mp4,faceframes\fake\fakevideo986.mp4,1,0,video986
faceframes\real\video987.mp4,faceframes\fake\fakevideo987.mp4,1,0,video987
faceframes\real\video988.mp4,faceframes\fake\fakevideo988.mp4,1,0,video988
faceframes\real\video989.mp4,faceframes\fake\fakevideo989.mp4,1,0,video989
faceframes\real\video99.mp4,faceframes\fake\fakevideo99.mp4,1,0,video99
faceframes\real\video990.mp4,faceframes\fake\fakevideo990.mp4,1,0,video990
faceframes\real\video991.mp4,faceframes\fake\fakevideo991.mp4,1,0,video991
faceframes\real\video992.mp4,faceframes\fake\fakevideo992.mp4,1,0,video992
faceframes\real\video993.mp4,faceframes\fake\fakevideo993.mp4,1,0,video993
faceframes\real\video994.mp4,faceframes\fake\fakevideo994.mp4,1,0,video994
faceframes\real\video995.mp4,faceframes\fake\fakevideo995.mp4,1,0,video995
faceframes\real\video996.mp4,faceframes\fake\fakevideo996.mp4,1,0,video996
faceframes\real\video997.mp4,faceframes\fake\fakevideo997.mp4,1,0,video997
faceframes\real\video998.mp4,faceframes\fake\fakevideo998.mp4,1,0,video998
faceframes\real\video999.mp4,faceframes\fake\fakevideo999.mp4,1,0,video999
